"date","event","observed_cloud","color","actual_quality","predicted_quality","consistency","sky_condition","case_url","map_url","cross_section_url"
"2022-09-01","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202209010000_set.jpg","/static/media/ERA5/上海市_20220901_set.jpg"
"2022-09-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209020000_rise.jpg","/static/media/ERA5/上海市_20220902_rise.jpg"
"2022-09-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209020000_set.jpg","/static/media/ERA5/上海市_20220902_set.jpg"
"2022-09-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209030000_rise.jpg","/static/media/ERA5/上海市_20220903_rise.jpg"
"2022-09-03","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209030000_set.jpg","/static/media/ERA5/上海市_20220903_set.jpg"
"2022-09-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209040000_rise.jpg","/static/media/ERA5/上海市_20220904_rise.jpg"
"2022-09-04","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209040000_set.jpg","/static/media/ERA5/上海市_20220904_set.jpg"
"2022-09-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209050000_rise.jpg","/static/media/ERA5/上海市_20220905_rise.jpg"
"2022-09-05","日落","层积云","橘黄色","微烧","基本不烧","一般","彩虹,降水线层积云","-","/static/media/ERA5/202209050000_set.jpg","/static/media/ERA5/上海市_20220905_set.jpg"
"2022-09-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209060000_rise.jpg","/static/media/ERA5/上海市_20220906_rise.jpg"
"2022-09-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209060000_set.jpg","/static/media/ERA5/上海市_20220906_set.jpg"
"2022-09-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209070000_rise.jpg","/static/media/ERA5/上海市_20220907_rise.jpg"
"2022-09-07","日落","-","-","基本不烧","小到中烧","不一致","-","-","/static/media/ERA5/202209070000_set.jpg","/static/media/ERA5/上海市_20220907_set.jpg"
"2022-09-08","日出","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202209080000_rise.jpg","/static/media/ERA5/上海市_20220908_rise.jpg"
"2022-09-08","日落","高积云","橘红色","小到中烧","中到大烧","一般","-","-","/static/media/ERA5/202209080000_set.jpg","/static/media/ERA5/上海市_20220908_set.jpg"
"2022-09-09","日出","卷云","橘红色,橘色","大烧","大烧","一致","密卷云,乳状卷云","https://weibo.com/5662803579/M4TKUDqSB
https://weibo.com/2013573581/M4Tzif2wh
https://weibo.com/7612166895/M4VnJuVMU
https://video.weibo.com/show?fid=1034:4811722205364292","/static/media/ERA5/202209090000_rise.jpg","/static/media/ERA5/上海市_20220909_rise.jpg"
"2022-09-09","日落","卷云","橘黄色,橘色,橘红色","中到大烧","大烧","一般","密卷云","https://weibo.com/1737753555/M50nyd8uv
https://weibo.com/5831425432/M507ayotA
https://weibo.com/5130206734/M4ZY1yKe1
https://weibo.com/5662803579/M4YAnx1uR
https://video.weibo.com/show?fid=1034:4811905286733939
https://video.weibo.com/show?fid=1034:4811889650368564","/static/media/ERA5/202209090000_set.jpg","/static/media/ERA5/上海市_20220909_set.jpg"
"2022-09-10","日出","卷云,高积云","橘红色","小到中烧","小到中烧","一致","-","https://weibo.com/1075503085/M53prEwY2","/static/media/ERA5/202209100000_rise.jpg","/static/media/ERA5/上海市_20220910_rise.jpg"
"2022-09-10","日落","高积云","橘色,橘红色","小到中烧","基本不烧","不一致","-","https://weibo.com/5677499658/M57NZ98KH","/static/media/ERA5/202209100000_set.jpg","/static/media/ERA5/上海市_20220910_set.jpg"
"2022-09-11","日出","高积云","红色","小到中烧","中到大烧","一般","-","https://weibo.com/1919854452/M5fiqbeSt","/static/media/ERA5/202209110000_rise.jpg","/static/media/ERA5/上海市_20220911_rise.jpg"
"2022-09-11","日落","高积云,卷云","橘红色,橘色","中到大烧","大烧","一般","密卷云","https://weibo.com/1883437194/M5hLmdUS9","/static/media/ERA5/202209110000_set.jpg","/static/media/ERA5/上海市_20220911_set.jpg"
"2022-09-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209120000_rise.jpg","/static/media/ERA5/上海市_20220912_rise.jpg"
"2022-09-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209120000_set.jpg","/static/media/ERA5/上海市_20220912_set.jpg"
"2022-09-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209130000_rise.jpg","/static/media/ERA5/上海市_20220913_rise.jpg"
"2022-09-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209130000_set.jpg","/static/media/ERA5/上海市_20220913_set.jpg"
"2022-09-14","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202209140000_rise.jpg","/static/media/ERA5/上海市_20220914_rise.jpg"
"2022-09-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209140000_set.jpg","/static/media/ERA5/上海市_20220914_set.jpg"
"2022-09-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209150000_rise.jpg","/static/media/ERA5/上海市_20220915_rise.jpg"
"2022-09-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209150000_set.jpg","/static/media/ERA5/上海市_20220915_set.jpg"
"2022-09-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209160000_rise.jpg","/static/media/ERA5/上海市_20220916_rise.jpg"
"2022-09-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209160000_set.jpg","/static/media/ERA5/上海市_20220916_set.jpg"
"2022-09-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209170000_rise.jpg","/static/media/ERA5/上海市_20220917_rise.jpg"
"2022-09-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209170000_set.jpg","/static/media/ERA5/上海市_20220917_set.jpg"
"2022-09-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209180000_rise.jpg","/static/media/ERA5/上海市_20220918_rise.jpg"
"2022-09-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209180000_set.jpg","/static/media/ERA5/上海市_20220918_set.jpg"
"2022-09-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209190000_rise.jpg","/static/media/ERA5/上海市_20220919_rise.jpg"
"2022-09-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209190000_set.jpg","/static/media/ERA5/上海市_20220919_set.jpg"
"2022-09-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209200000_rise.jpg","/static/media/ERA5/上海市_20220920_rise.jpg"
"2022-09-20","日落","高积云","橘黄色,橘色","小到中烧","基本不烧","不一致","-","-","/static/media/ERA5/202209200000_set.jpg","/static/media/ERA5/上海市_20220920_set.jpg"
"2022-09-21","日出","卷云,高积云","橘红色,橘色","大烧","中到大烧","一般","密卷云","https://video.weibo.com/show?fid=1034:4816030305026057
https://weibo.com/6129860996/M6IJh7zAR
https://weibo.com/1770475104/M6K1ccNAp","/static/media/ERA5/202209210000_rise.jpg","/static/media/ERA5/上海市_20220921_rise.jpg"
"2022-09-21","日落","高积云","橘黄色,橘色","中到大烧","中到大烧","一致","幡状高积云","https://video.weibo.com/show?fid=1034:4816257808269424
https://weibo.com/6129860996/M6NxL8PrP
https://weibo.com/1760816882/M6Npq7IAz","/static/media/ERA5/202209210000_set.jpg","/static/media/ERA5/上海市_20220921_set.jpg"
"2022-09-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209220000_rise.jpg","/static/media/ERA5/上海市_20220922_rise.jpg"
"2022-09-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209220000_set.jpg","/static/media/ERA5/上海市_20220922_set.jpg"
"2022-09-23","日出","高积云","橘色","小到中烧","小烧","一般","-","https://weibo.com/1211871433/M78vUcSo7","/static/media/ERA5/202209230000_rise.jpg","/static/media/ERA5/上海市_20220923_rise.jpg"
"2022-09-23","日落","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202209230000_set.jpg","/static/media/ERA5/上海市_20220923_set.jpg"
"2022-09-24","日出","高积云","橘红色,橘色","中到大烧","大烧","一般","-","https://weibo.com/5854101351/M7bf9t9Kl
https://weibo.com/5014191901/M7dcqdF7l
https://video.weibo.com/show?fid=1034:4817110778707993","/static/media/ERA5/202209240000_rise.jpg","/static/media/ERA5/上海市_20220924_rise.jpg"
"2022-09-24","日落","高积云","橘红色","微烧","小烧","一般","-","https://weibo.com/1075503085/M7fQmxFr6","/static/media/ERA5/202209240000_set.jpg","/static/media/ERA5/上海市_20220924_set.jpg"
"2022-09-25","日出","高积云,卷云","橘红色,橘色","中到大烧","中到大烧","一致","幡状高积云,乳状密卷云,日柱","https://weibo.com/1999860661/M7lL6q6Iu
https://weibo.com/6124268245/M7m1b3w4s
https://weibo.com/5886391540/M7pBzB7xH
https://weibo.com/1919701103/M7o3B1lMx
https://weibo.com/2816822382/M7odTBUxI
https://weibo.com/5680918828/M7mA7Eyck
https://weibo.com/1864934092/M7kXECSps
https://weibo.com/5662803579/M7keJC7XT
https://weibo.com/2128067333/M7lvCDp5p
https://video.weibo.com/show?fid=1034:4817512509145118
https://video.weibo.com/show?fid=1034:4817474819129405
https://video.weibo.com/show?fid=1034:4817478589808675","/static/media/ERA5/202209250000_rise.jpg","/static/media/ERA5/上海市_20220925_rise.jpg"
"2022-09-25","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209250000_set.jpg","/static/media/ERA5/上海市_20220925_set.jpg"
"2022-09-26","日出","-","-","基本不烧","小到中烧","不一致","-","-","/static/media/ERA5/202209260000_rise.jpg","/static/media/ERA5/上海市_20220926_rise.jpg"
"2022-09-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209260000_set.jpg","/static/media/ERA5/上海市_20220926_set.jpg"
"2022-09-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209270000_rise.jpg","/static/media/ERA5/上海市_20220927_rise.jpg"
"2022-09-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209270000_set.jpg","/static/media/ERA5/上海市_20220927_set.jpg"
"2022-09-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209280000_rise.jpg","/static/media/ERA5/上海市_20220928_rise.jpg"
"2022-09-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209280000_set.jpg","/static/media/ERA5/上海市_20220928_set.jpg"
"2022-09-29","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209290000_rise.jpg","/static/media/ERA5/上海市_20220929_rise.jpg"
"2022-09-29","日落","高积云,卷云","橘红色","小到中烧","基本不烧","不一致","密卷云","https://video.weibo.com/show?fid=1034:4819124833157209","/static/media/ERA5/202209290000_set.jpg","/static/media/ERA5/上海市_20220929_set.jpg"
"2022-09-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209300000_rise.jpg","/static/media/ERA5/上海市_20220930_rise.jpg"
"2022-09-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202209300000_set.jpg","/static/media/ERA5/上海市_20220930_set.jpg"
"2022-10-01","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202210010000_rise.jpg","/static/media/ERA5/上海市_20221001_rise.jpg"
"2022-10-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210010000_set.jpg","/static/media/ERA5/上海市_20221001_set.jpg"
"2022-10-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210020000_rise.jpg","/static/media/ERA5/上海市_20221002_rise.jpg"
"2022-10-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210020000_set.jpg","/static/media/ERA5/上海市_20221002_set.jpg"
"2022-10-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210030000_rise.jpg","/static/media/ERA5/上海市_20221003_rise.jpg"
"2022-10-03","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210030000_set.jpg","/static/media/ERA5/上海市_20221003_set.jpg"
"2022-10-04","日出","卷云","橘色","小到中烧","基本不烧","不一致","-","https://weibo.com/2411313251/M8IEzyxE6","/static/media/ERA5/202210040000_rise.jpg","/static/media/ERA5/上海市_20221004_rise.jpg"
"2022-10-04","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210040000_set.jpg","/static/media/ERA5/上海市_20221004_set.jpg"
"2022-10-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210050000_rise.jpg","/static/media/ERA5/上海市_20221005_rise.jpg"
"2022-10-05","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210050000_set.jpg","/static/media/ERA5/上海市_20221005_set.jpg"
"2022-10-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210060000_rise.jpg","/static/media/ERA5/上海市_20221006_rise.jpg"
"2022-10-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210060000_set.jpg","/static/media/ERA5/上海市_20221006_set.jpg"
"2022-10-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210070000_rise.jpg","/static/media/ERA5/上海市_20221007_rise.jpg"
"2022-10-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210070000_set.jpg","/static/media/ERA5/上海市_20221007_set.jpg"
"2022-10-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210080000_rise.jpg","/static/media/ERA5/上海市_20221008_rise.jpg"
"2022-10-08","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210080000_set.jpg","/static/media/ERA5/上海市_20221008_set.jpg"
"2022-10-09","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210090000_rise.jpg","/static/media/ERA5/上海市_20221009_rise.jpg"
"2022-10-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210090000_set.jpg","/static/media/ERA5/上海市_20221009_set.jpg"
"2022-10-10","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210100000_rise.jpg","/static/media/ERA5/上海市_20221010_rise.jpg"
"2022-10-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210100000_set.jpg","/static/media/ERA5/上海市_20221010_set.jpg"
"2022-10-11","日出","高积云","橘红色,橘色","大烧","大烧","一致","幡状高积云","https://weibo.com/6028838843/M9LdnEgRq
https://weibo.com/1770475104/M9LCvuoiU
https://weibo.com/2411313251/M9LEJahUQ
https://weibo.com/1376016462/M9MLl7Qzi","/static/media/ERA5/202210110000_rise.jpg","/static/media/ERA5/上海市_20221011_rise.jpg"
"2022-10-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210110000_set.jpg","/static/media/ERA5/上海市_20221011_set.jpg"
"2022-10-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210120000_rise.jpg","/static/media/ERA5/上海市_20221012_rise.jpg"
"2022-10-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210120000_set.jpg","/static/media/ERA5/上海市_20221012_set.jpg"
"2022-10-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210130000_rise.jpg","/static/media/ERA5/上海市_20221013_rise.jpg"
"2022-10-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202210130000_set.jpg","/static/media/ERA5/上海市_20221013_set.jpg"
